"Plot Title: 1058723"
"#","Date Time, GMT-03:00","Temp, °C (LGR S/N: 1058723, SEN S/N: 1058723)","Intensity, Lux (LGR S/N: 1058723, SEN S/N: 1058723)","Coupler Attached (LGR S/N: 1058723)","Host Connected (LGR S/N: 1058723)","End Of File (LGR S/N: 1058723)"
44,08/07/23 10:10:00 PM,27.665,0.0,,,
45,08/07/23 10:20:00 PM,27.862,0.0,,,
46,08/07/23 10:30:00 PM,27.665,0.0,,,
47,08/07/23 10:40:00 PM,27.764,0.0,,,
48,08/07/23 10:50:00 PM,27.862,0.0,,,
49,08/07/23 11:00:00 PM,27.665,0.0,,,
50,08/07/23 11:10:00 PM,27.862,0.0,,,
51,08/07/23 11:20:00 PM,27.862,0.0,,,
52,08/07/23 11:30:00 PM,27.665,0.0,,,
53,08/07/23 11:40:00 PM,27.862,0.0,,,
54,08/07/23 11:50:00 PM,27.862,0.0,,,
55,08/08/23 12:00:00 AM,27.665,0.0,,,
56,08/08/23 12:10:00 AM,27.862,0.0,,,
57,08/08/23 12:20:00 AM,27.862,0.0,,,
58,08/08/23 12:30:00 AM,27.665,0.0,,,
59,08/08/23 12:40:00 AM,27.862,0.0,,,
60,08/08/23 12:50:00 AM,27.862,0.0,,,
61,08/08/23 01:00:00 AM,27.665,0.0,,,
62,08/08/23 01:10:00 AM,27.862,0.0,,,
63,08/08/23 01:20:00 AM,27.961,0.0,,,
64,08/08/23 01:30:00 AM,27.665,0.0,,,
65,08/08/23 01:40:00 AM,27.862,0.0,,,
66,08/08/23 01:50:00 AM,27.961,0.0,,,
67,08/08/23 02:00:00 AM,27.764,0.0,,,
68,08/08/23 02:10:00 AM,27.764,0.0,,,
69,08/08/23 02:20:00 AM,27.961,0.0,,,
70,08/08/23 02:30:00 AM,27.764,0.0,,,
71,08/08/23 02:40:00 AM,27.665,0.0,,,
72,08/08/23 02:50:00 AM,27.862,0.0,,,
73,08/08/23 03:00:00 AM,27.862,0.0,,,
74,08/08/23 03:10:00 AM,27.665,0.0,,,
75,08/08/23 03:20:00 AM,27.961,0.0,,,
76,08/08/23 03:30:00 AM,27.665,0.0,,,
77,08/08/23 03:40:00 AM,27.764,0.0,,,
78,08/08/23 03:50:00 AM,27.961,0.0,,,
79,08/08/23 04:00:00 AM,27.665,0.0,,,
80,08/08/23 04:10:00 AM,27.764,0.0,,,
81,08/08/23 04:20:00 AM,27.862,0.0,,,
82,08/08/23 04:30:00 AM,27.764,0.0,,,
83,08/08/23 04:40:00 AM,27.665,0.0,,,
84,08/08/23 04:50:00 AM,27.862,0.0,,,
85,08/08/23 05:00:00 AM,27.665,0.0,,,
86,08/08/23 05:10:00 AM,27.764,0.0,,,
87,08/08/23 05:20:00 AM,27.961,0.0,,,
88,08/08/23 05:30:00 AM,27.665,0.0,,,
89,08/08/23 05:40:00 AM,27.862,0.0,,,
90,08/08/23 05:50:00 AM,27.961,0.0,,,
91,08/08/23 06:00:00 AM,27.567,0.0,,,
92,08/08/23 06:10:00 AM,27.862,0.0,,,
93,08/08/23 06:20:00 AM,27.961,0.0,,,
94,08/08/23 06:30:00 AM,27.665,0.0,,,
95,08/08/23 06:40:00 AM,27.764,0.0,,,
96,08/08/23 06:50:00 AM,27.961,0.0,,,
97,08/08/23 07:00:00 AM,27.665,0.0,,,
98,08/08/23 07:10:00 AM,27.764,0.0,,,
99,08/08/23 07:20:00 AM,27.961,0.0,,,
100,08/08/23 07:30:00 AM,27.665,0.0,,,
101,08/08/23 07:40:00 AM,27.764,0.0,,,
102,08/08/23 07:50:00 AM,27.961,0.0,,,
103,08/08/23 08:00:00 AM,27.665,0.0,,,
104,08/08/23 08:10:00 AM,27.862,21.5,,,
105,08/08/23 08:20:00 AM,27.961,43.1,,,
106,08/08/23 08:30:00 AM,27.665,43.1,,,
107,08/08/23 08:40:00 AM,27.862,64.6,,,
108,08/08/23 08:50:00 AM,27.961,21.5,,,
109,08/08/23 09:00:00 AM,27.665,86.1,,,
110,08/08/23 09:10:00 AM,28.159,96.9,,,
111,08/08/23 09:20:00 AM,28.456,129.2,,,
112,08/08/23 09:30:00 AM,28.555,129.2,,,
113,08/08/23 09:40:00 AM,28.754,150.7,,,
114,08/08/23 09:50:00 AM,28.853,172.2,,,
115,08/08/23 10:00:00 AM,28.655,150.7,,,
116,08/08/23 10:10:00 AM,28.060,226.0,,,
117,08/08/23 10:20:00 AM,27.665,236.8,,,
118,08/08/23 10:30:00 AM,27.961,204.5,,,
119,08/08/23 10:40:00 AM,27.665,215.3,,,
120,08/08/23 10:50:00 AM,27.862,226.0,,,
121,08/08/23 11:00:00 AM,27.665,96.9,,,
122,08/08/23 11:10:00 AM,27.862,193.8,,,
123,08/08/23 11:20:00 AM,27.764,279.9,,,
124,08/08/23 11:30:00 AM,27.862,301.4,,,
125,08/08/23 11:40:00 AM,27.665,172.2,,,
126,08/08/23 11:50:00 AM,27.862,172.2,,,
127,08/08/23 12:00:00 PM,27.961,570.5,,,
128,08/08/23 12:10:00 PM,28.258,107.6,,,
129,08/08/23 12:20:00 PM,27.961,215.3,,,
130,08/08/23 12:30:00 PM,27.665,419.8,,,
131,08/08/23 12:40:00 PM,27.862,0.0,,,
132,08/08/23 12:50:00 PM,27.665,64.6,,,
133,08/08/23 01:00:00 PM,27.862,193.8,,,
134,08/08/23 01:10:00 PM,27.862,387.5,,,
135,08/08/23 01:20:00 PM,27.764,86.1,,,
136,08/08/23 01:30:00 PM,28.060,366.0,,,
137,08/08/23 01:40:00 PM,27.764,258.3,,,
138,08/08/23 01:50:00 PM,27.764,366.0,,,
139,08/08/23 02:00:00 PM,25.805,43.1,,,
140,08/08/23 02:06:54 PM,,,Logged,Logged,Logged
